selection_rank,candidate_id,learning_rate,max_depth,n_estimators,weakened_threshold,stopped_threshold,validation_samples,fold_macro_pr_auc_mean,fold_macro_pr_auc_std,fold_macro_roc_auc_mean,maximum_iterations,oof_accuracy,oof_balanced_accuracy,oof_macro_precision,oof_macro_recall,oof_macro_f1,oof_weighted_f1,oof_macro_pr_auc,oof_macro_ovr_roc_auc,oof_retained_precision,oof_retained_recall,oof_retained_f1,oof_retained_support,oof_retained_pr_auc,oof_retained_roc_auc,oof_weakened_precision,oof_weakened_recall,oof_weakened_f1,oof_weakened_support,oof_weakened_pr_auc,oof_weakened_roc_auc,oof_stopped_precision,oof_stopped_recall,oof_stopped_f1,oof_stopped_support,oof_stopped_pr_auc,oof_stopped_roc_auc,selected
135,xgboost_learning_rate_0.3_max_depth_10_n_estimators_2000,0.3,10,2000,0.3,0.45,24596,0.5324432322247854,0.009643106614047443,0.7216581261965609,0,0.570743210278094,0.5027148050855009,0.5364738818425476,0.5027148050855009,0.5114656808603509,0.563726811127626,0.532649559563372,0.7226074907879205,0.6605187319884727,0.5836813690536824,0.6197274497079819,9817,0.7057688832250638,0.7679480600958706,0.5421161519136989,0.6634415408264762,0.5966738502826008,11059,0.5592811189973643,0.6467355117039879,0.4067867616254713,0.2610215053763441,0.31799574259047,3720,0.33289867646768806,0.7531389005639032,False
136,xgboost_learning_rate_0.3_max_depth_10_n_estimators_500,0.3,10,500,0.3,0.45,24596,0.5398597936623628,0.011012430754346584,0.7293001008765099,0,0.5748902260530168,0.5022310151917894,0.544136982143914,0.5022310151917894,0.5114597509363171,0.5662415665452721,0.539551994931096,0.7301155276066069,0.6786673175494264,0.5664663339105633,0.6175115207373272,9817,0.7148355648648211,0.7749592390189001,0.5402907140841096,0.6923772492992133,0.6069517656850699,11059,0.5621040940902147,0.650982187496516,0.4134529147982063,0.2478494623655914,0.3099159663865546,3720,0.3417163258382518,0.7644051563044048,False
137,xgboost_learning_rate_0.005_max_depth_3_n_estimators_500,0.005,3,500,0.3,0.35,24596,0.5856904151790537,0.006783304047885999,0.7646802691894066,0,0.5734672304439746,0.5072224955628636,0.6110735565427349,0.5072224955628636,0.5113554481733646,0.5513081411174015,0.585267804220579,0.7650229044065839,0.8236359520036224,0.37058164408678823,0.5111704369818744,9817,0.7491157152482008,0.8053291742025422,0.5229491639546627,0.8427525092684691,0.6454070149925557,11059,0.5952525324518789,0.6851908354073639,0.4866355536699194,0.30833333333333335,0.377488892545664,3720,0.4114351649616571,0.8045487036098457,False
138,xgboost_learning_rate_0.05_max_depth_3_n_estimators_2000,0.05,3,2000,0.3,0.45,24596,0.5658213316797458,0.014750770192212832,0.7500238868919773,0,0.5842819970726948,0.5034398129136093,0.5953816778599436,0.5034398129136093,0.511307815111683,0.5651603581807908,0.5652807034819674,0.7509848421497906,0.774995560291245,0.4445349903229092,0.564992232004143,9817,0.7381003908938643,0.7961308530449881,0.5331420541046961,0.8233113301383489,0.647190532039663,11059,0.5751801849537987,0.6658501935427529,0.4780074191838898,0.24247311827956988,0.3217406812912431,3720,0.38256153459823883,0.7909734798616305,False
139,xgboost_learning_rate_0.3_max_depth_10_n_estimators_500,0.3,10,500,0.36,0.45,24596,0.5398597936623628,0.011012430754346584,0.7293001008765099,0,0.5735078874613758,0.5021023440865344,0.539411719598297,0.5021023440865344,0.5110060460954758,0.5652952761889167,0.539551994931096,0.7301155276066069,0.6619460941068981,0.5904044005296933,0.6241318042319496,9817,0.7148355648648211,0.7749592390189001,0.5428361498897869,0.6680531693643187,0.5989703676679233,11059,0.5621040940902147,0.650982187496516,0.4134529147982063,0.2478494623655914,0.3099159663865546,3720,0.3417163258382518,0.7644051563044048,False
140,xgboost_learning_rate_0.3_max_depth_3_n_estimators_500,0.3,3,500,0.3,0.45,24596,0.5572818475830977,0.01318306627371577,0.742387562829287,0,0.5807854935761912,0.5026958172674904,0.5824707443850204,0.5026958172674904,0.5109517977328056,0.5641660805862784,0.5561299325243133,0.742891882715583,0.7546218487394958,0.4573698685952939,0.5695439842709457,9817,0.7287416066826641,0.7880902290107769,0.5332772199843684,0.8020616692286825,0.6406182290914344,11059,0.5667154963325357,0.6579836585094769,0.4595131644311972,0.24865591397849462,0.32269317983603696,3720,0.3729326945577403,0.7826017606264951,False
141,xgboost_learning_rate_0.3_max_depth_6_n_estimators_2000,0.3,6,2000,0.36,0.45,24596,0.5313581202860787,0.009234344983437007,0.7199778709948166,0,0.5687103594080338,0.5026876722521664,0.5311300604318273,0.5026876722521664,0.5106875536350224,0.5624286368103543,0.5306345218422732,0.7203936556941345,0.6519995544168431,0.5962106549862484,0.6228583590507609,9817,0.7025992501627059,0.7650893859834029,0.5442845175538801,0.6462609639207885,0.5909053327821414,11059,0.5583930482109398,0.6453034017419365,0.3971061093247588,0.26559139784946234,0.31829896907216493,3720,0.330911267153174,0.7507881793570639,False
142,xgboost_learning_rate_0.3_max_depth_6_n_estimators_2000,0.3,6,2000,0.42,0.45,24596,0.5313581202860787,0.009234344983437007,0.7199778709948166,0,0.568344446251423,0.5031981349787665,0.5287756004678432,0.5031981349787665,0.5106449373755095,0.5620390436036087,0.5306345218422732,0.7203936556941345,0.6422815945716709,0.6170927982071917,0.6294352953400176,9817,0.7025992501627059,0.7650893859834029,0.5469390975071,0.6269102088796455,0.5842005477143459,11059,0.5583930482109398,0.6453034017419365,0.3971061093247588,0.26559139784946234,0.31829896907216493,3720,0.330911267153174,0.7507881793570639,False
143,xgboost_learning_rate_0.05_max_depth_3_n_estimators_1000,0.05,3,1000,0.3,0.45,24596,0.5758151567050411,0.013561812703339953,0.7585641535438825,0,0.5863148479427549,0.5032306373509806,0.605310670432477,0.5032306373509806,0.5104999463120695,0.5651059436769049,0.5758669422222936,0.7596684570954193,0.7940682708449917,0.43363553020270956,0.5609434708130189,9817,0.74695439547077,0.8028733385747047,0.5324310374491025,0.8394972420652862,0.6516002245929253,11059,0.5855799142694605,0.6754708770808654,0.489432703003337,0.23655913978494625,0.3189561435302646,3720,0.39506651692665035,0.8006611556306877,False
144,xgboost_learning_rate_0.3_max_depth_6_n_estimators_2000,0.3,6,2000,0.3,0.45,24596,0.5313581202860787,0.009234344983437007,0.7199778709948166,0,0.5690762725646447,0.5020513692583148,0.5344017649370956,0.5020513692583148,0.5104727469682367,0.5625371287710001,0.5306345218422732,0.7203936556941345,0.6649692089057319,0.5719669960272996,0.6149717978204917,9817,0.7025992501627059,0.7650893859834029,0.5411299765807962,0.6685957138981825,0.5981474740120536,11059,0.5583930482109398,0.6453034017419365,0.3971061093247588,0.26559139784946234,0.31829896907216493,3720,0.330911267153174,0.7507881793570639,False
145,xgboost_learning_rate_0.3_max_depth_3_n_estimators_1000,0.3,3,1000,0.3,0.45,24596,0.5433819156924438,0.012510408775710339,0.7307984732183475,0,0.5739144576353878,0.5014567425404204,0.5630382026198743,0.5014567425404204,0.5100856490119385,0.5613373825337198,0.5411169245108919,0.7303503058915272,0.7215384615384616,0.4777426912498727,0.5748605748605748,9817,0.7139125809735651,0.7750430103452901,0.5331608506341894,0.7639931277692378,0.6280383557570802,11059,0.5567672417720337,0.6464375036450687,0.434415295686972,0.26263440860215054,0.3273580164181605,3720,0.3526709507870769,0.7695704036842225,False
146,xgboost_learning_rate_0.05_max_depth_10_n_estimators_2000,0.05,10,2000,0.36,0.55,24596,0.5475596135452038,0.014238090341647427,0.7356042175677635,0,0.5844852821597007,0.5009685985982489,0.5564830662994841,0.5009685985982489,0.5093687911791432,0.5710191992977441,0.5466977047235063,0.7363096960211143,0.6727336366818341,0.5873484771315066,0.6271481400913639,9817,0.7213333671553912,0.7799246131122886,0.5478552466117088,0.7091057057600144,0.6181373901391243,11059,0.5648966361237887,0.6561664729855312,0.4488603156049094,0.2064516129032258,0.2828208433069416,3720,0.3538631108913391,0.772838001965523,False
147,xgboost_learning_rate_0.05_max_depth_10_n_estimators_2000,0.05,10,2000,0.42,0.55,24596,0.5475596135452038,0.014238090341647427,0.7356042175677635,0,0.5830216295332574,0.50092455174142,0.5516426697042413,0.50092455174142,0.5088616605326588,0.5699765866903537,0.5466977047235063,0.7363096960211143,0.6545631909820073,0.6151573800550066,0.6342488053352938,9817,0.7213333671553912,0.7799246131122886,0.5515045025258072,0.6811646622660277,0.6095153329557408,11059,0.5648966361237887,0.6561664729855312,0.4488603156049094,0.2064516129032258,0.2828208433069416,3720,0.3538631108913391,0.772838001965523,False
148,xgboost_learning_rate_0.05_max_depth_10_n_estimators_2000,0.05,10,2000,0.3,0.55,24596,0.5475596135452038,0.014238090341647427,0.7356042175677635,0,0.584729224264108,0.4999444308837347,0.5620424996570367,0.4999444308837347,0.5085093506438548,0.5703739001985512,0.5466977047235063,0.7363096960211143,0.6942675159235668,0.555159417337272,0.6169694911416765,9817,0.7213333671553912,0.7799246131122886,0.5429996674426338,0.7382222624107062,0.6257377174829463,11059,0.5648966361237887,0.6561664729855312,0.4488603156049094,0.2064516129032258,0.2828208433069416,3720,0.3538631108913391,0.772838001965523,False
149,xgboost_learning_rate_0.005_max_depth_6_n_estimators_2000,0.005,6,2000,0.3,0.45,24596,0.5787886940031928,0.015636630083830923,0.7612116280183108,0,0.5855017075947309,0.5008133722064394,0.6053596331599645,0.5008133722064394,0.5077449991653279,0.5634759378771429,0.5788071213558023,0.7623933371909496,0.7922804400522095,0.43282061729652643,0.5598155467720685,9817,0.7496412410981267,0.8050903976631204,0.531330325012852,0.8411248756668777,0.651263740110621,11059,0.5866165431674691,0.6791038320168514,0.492468134414832,0.22849462365591397,0.31215571061329417,3720,0.40016357980181094,0.802985781892877,False
150,xgboost_learning_rate_0.3_max_depth_3_n_estimators_2000,0.3,3,2000,0.36,0.45,24596,0.5314667351351231,0.011372018188233936,0.7202110989098105,0,0.5652545129289316,0.4984888989915662,0.5352450266251969,0.4984888989915662,0.5073128163743698,0.5578533522137435,0.5283495935230226,0.7188747902320626,0.6598355626457234,0.5477233370683509,0.5985750862740733,9817,0.6994134557496193,0.7619550674012141,0.5374081734541045,0.6813455104439823,0.6008771929824561,11059,0.549887037097347,0.6381601759233149,0.40849134377576257,0.2663978494623656,0.3224861698665799,3720,0.33574828772210136,0.7565091273716589,False
151,xgboost_learning_rate_0.3_max_depth_10_n_estimators_1000,0.3,10,1000,0.3,0.55,24596,0.5362683060824216,0.010338791247772651,0.7253907110191754,0,0.5750121971052203,0.4976574775971117,0.5427976574501369,0.4976574775971117,0.5063269475031181,0.5643067406333007,0.5360979069454195,0.7262742261961174,0.6666275384434793,0.5784862992767648,0.6194371727748691,9817,0.7102279935989645,0.7712783114981425,0.5414537194775696,0.6897549507188715,0.6066727641468167,11059,0.5609460589016383,0.6490085516660045,0.4203117144293615,0.22473118279569892,0.2928709055876686,3720,0.33711966833565554,0.7585358154242048,False
152,xgboost_learning_rate_0.3_max_depth_10_n_estimators_1000,0.3,10,1000,0.42,0.55,24596,0.5362683060824216,0.010338791247772651,0.7253907110191754,0,0.5738738006179867,0.49842274951756993,0.5367142428489576,0.49842274951756993,0.5061973807025483,0.5635158329416304,0.5360979069454195,0.7262742261961174,0.6421429323229134,0.621472955077926,0.6316388860130449,9817,0.7102279935989645,0.7712783114981425,0.5476880817945979,0.6490641106790849,0.5940823505069315,11059,0.5609460589016383,0.6490085516660045,0.4203117144293615,0.22473118279569892,0.2928709055876686,3720,0.33711966833565554,0.7585358154242048,False
153,xgboost_learning_rate_0.3_max_depth_3_n_estimators_2000,0.3,3,2000,0.42,0.45,24596,0.5314667351351231,0.011372018188233936,0.7202110989098105,0,0.5623272076760449,0.4979698976961078,0.5272197580879016,0.4979698976961078,0.5061787731665705,0.5557173280927916,0.5283495935230226,0.7188747902320626,0.6305621879748209,0.5918304981155139,0.610582733434922,9817,0.6994134557496193,0.7619550674012141,0.5426057425131213,0.635681345510444,0.5854674161982094,11059,0.549887037097347,0.6381601759233149,0.40849134377576257,0.2663978494623656,0.3224861698665799,3720,0.33574828772210136,0.7565091273716589,False
154,xgboost_learning_rate_0.005_max_depth_10_n_estimators_1000,0.005,10,1000,0.3,0.45,24596,0.5663059821715671,0.016247170479069917,0.7526721472356049,0,0.5852171084729224,0.4988630188367389,0.5928786884693541,0.4988630188367389,0.5060051645574889,0.5648759210066748,0.5664347295395644,0.7539131093867729,0.7725077612969989,0.45624936334929206,0.5736791546589818,9817,0.7418289460936045,0.7981573003157871,0.5328458613629716,0.8236730264942581,0.6470838957164169,11059,0.5737020577199745,0.6678683333618003,0.4732824427480916,0.21666666666666667,0.29725244329706807,3720,0.38377318480511424,0.7957136944827317,False
155,xgboost_learning_rate_0.3_max_depth_3_n_estimators_2000,0.3,3,2000,0.3,0.45,24596,0.5314667351351231,0.011372018188233936,0.7202110989098105,0,0.5662302813465604,0.4975763682291152,0.5433647280713263,0.4975763682291152,0.5059791426215495,0.5568923390698218,0.5283495935230226,0.7188747902320626,0.6884652845415333,0.5040236324742793,0.5819807104210774,9817,0.6994134557496193,0.7619550674012141,0.5331375558966829,0.7223076227507008,0.613470547576991,11059,0.549887037097347,0.6381601759233149,0.40849134377576257,0.2663978494623656,0.3224861698665799,3720,0.33574828772210136,0.7565091273716589,False
156,xgboost_learning_rate_0.3_max_depth_10_n_estimators_1000,0.3,10,1000,0.36,0.55,24596,0.5362683060824216,0.010338791247772651,0.7253907110191754,0,0.573955114652789,0.49761740373852187,0.5392516948873785,0.49761740373852187,0.5059663428844572,0.56355151267542,0.5360979069454195,0.7262742261961174,0.653610771113831,0.5983498013649792,0.6247606892150607,9817,0.7102279935989645,0.7712783114981425,0.5438325991189428,0.6697712270548875,0.6002674338506423,11059,0.5609460589016383,0.6490085516660045,0.4203117144293615,0.22473118279569892,0.2928709055876686,3720,0.33711966833565554,0.7585358154242048,False
157,xgboost_learning_rate_0.3_max_depth_10_n_estimators_2000,0.3,10,2000,0.36,0.55,24596,0.5324432322247854,0.009643106614047443,0.7216581261965609,0,0.5716376646609205,0.4974478027372014,0.534682797518538,0.4974478027372014,0.5055183090766392,0.5620438345329511,0.532649559563372,0.7226074907879205,0.6472255532541153,0.6047672405011715,0.6252764612954187,9817,0.7057688832250638,0.7679480600958706,0.5445210613101484,0.6569310064201103,0.5954673988770952,11059,0.5592811189973643,0.6467355117039879,0.4123017779913503,0.2306451612903226,0.2958110670574039,3720,0.33289867646768806,0.7531389005639032,False
158,xgboost_learning_rate_0.3_max_depth_10_n_estimators_2000,0.3,10,2000,0.3,0.55,24596,0.5324432322247854,0.009643106614047443,0.7216581261965609,0,0.5716376646609205,0.4967003878165563,0.5371738236686793,0.4967003878165563,0.505202383927185,0.5619139316478906,0.532649559563372,0.7226074907879205,0.6583715596330275,0.5848018742996842,0.6194098289906673,9817,0.7057688832250638,0.7679480600958706,0.54084813338166,0.6746541278596618,0.6003862557334836,11059,0.5592811189973643,0.6467355117039879,0.4123017779913503,0.2306451612903226,0.2958110670574039,3720,0.33289867646768806,0.7531389005639032,False
159,xgboost_learning_rate_0.3_max_depth_10_n_estimators_2000,0.3,10,2000,0.42,0.55,24596,0.5324432322247854,0.009643106614047443,0.7216581261965609,0,0.5709058383476988,0.49756115292961817,0.5322521583747578,0.49756115292961817,0.5051233543347956,0.5612911747889155,0.532649559563372,0.7226074907879205,0.6371506049228202,0.6222878679841092,0.6296315382633342,9817,0.7057688832250638,0.7679480600958706,0.5473040922101029,0.6397504295144226,0.5899274576836488,11059,0.5592811189973643,0.6467355117039879,0.4123017779913503,0.2306451612903226,0.2958110670574039,3720,0.33289867646768806,0.7531389005639032,False
160,xgboost_learning_rate_0.05_max_depth_10_n_estimators_1000,0.05,10,1000,0.36,0.55,24596,0.5529455947523355,0.014785027334209923,0.7405602667578044,0,0.5856236786469344,0.49748893769289126,0.5620401038954467,0.49748893769289126,0.5050431500466557,0.569803252957235,0.5515300494436902,0.7409593479962914,0.6850605652759085,0.5703371702149332,0.6224569205113952,9817,0.7265428834219652,0.7843705622486193,0.5443973919473012,0.7323446966271815,0.6245373226403454,11059,0.5661780018394487,0.6583425627202142,0.45666235446313064,0.18978494623655914,0.26813520698822635,3720,0.36186926306965705,0.7801649190200406,False
161,xgboost_learning_rate_0.3_max_depth_6_n_estimators_2000,0.3,6,2000,0.36,0.55,24596,0.5313581202860787,0.009234344983437007,0.7199778709948166,0,0.5708245243128964,0.4967678747167417,0.5340147157845019,0.4967678747167417,0.50486070652029,0.5612847601340458,0.5306345218422732,0.7203936556941345,0.6475455046883618,0.5979423449118876,0.6217561698972567,9817,0.7025992501627059,0.7650893859834029,0.5441077942380704,0.6609096663351117,0.596847950351135,11059,0.5583930482109398,0.6453034017419365,0.4103908484270734,0.2314516129032258,0.29597799931247853,3720,0.330911267153174,0.7507881793570639,False
162,xgboost_learning_rate_0.3_max_depth_6_n_estimators_2000,0.3,6,2000,0.3,0.55,24596,0.5313581202860787,0.009234344983437007,0.7199778709948166,0,0.5715563506261181,0.4963952173069583,0.5376040181491003,0.4963952173069583,0.5048559818305517,0.5616552218008235,0.5306345218422732,0.7203936556941345,0.6613414777399271,0.573494957726393,0.6142935079105292,9817,0.7025992501627059,0.7650893859834029,0.5410797282803004,0.684239081291256,0.6042964382686472,11059,0.5583930482109398,0.6453034017419365,0.4103908484270734,0.2314516129032258,0.29597799931247853,3720,0.330911267153174,0.7507881793570639,False
163,xgboost_learning_rate_0.05_max_depth_10_n_estimators_1000,0.05,10,1000,0.42,0.55,24596,0.5529455947523355,0.014785027334209923,0.7405602667578044,0,0.5839973979508863,0.4977514196244613,0.5547840996424228,0.4977514196244613,0.5048309102270802,0.5690018304993937,0.5515300494436902,0.7409593479962914,0.6575824175824175,0.6095548538249974,0.6326584553576149,9817,0.7265428834219652,0.7843705622486193,0.5501075268817204,0.6939144588118275,0.6136990683353992,11059,0.5661780018394487,0.6583425627202142,0.45666235446313064,0.18978494623655914,0.26813520698822635,3720,0.36186926306965705,0.7801649190200406,False
164,xgboost_learning_rate_0.3_max_depth_6_n_estimators_1000,0.3,6,1000,0.36,0.55,24596,0.5364244832269799,0.010550498433340856,0.7250224933206126,0,0.5746056269312083,0.49647792143797326,0.5416504140646011,0.49647792143797326,0.504824469411631,0.5633161472374136,0.5349838002074948,0.7250291875199156,0.6564213893967094,0.5852093307527758,0.6187732241908557,9817,0.7079767032560438,0.7692666382801754,0.5438936781609195,0.6846007776471652,0.6061891989270988,11059,0.5596469175821737,0.6472833833569297,0.42463617463617465,0.2196236559139785,0.28951098511693835,3720,0.337327779784267,0.7585375409226419,False
165,xgboost_learning_rate_0.3_max_depth_6_n_estimators_1000,0.3,6,1000,0.3,0.55,24596,0.5364244832269799,0.010550498433340856,0.7250224933206126,0,0.5754187672792324,0.49602445312119575,0.546514996368274,0.49602445312119575,0.5046016205055139,0.563443318683523,0.5349838002074948,0.7250291875199156,0.6748950876326832,0.5569929713761842,0.6103019141693174,9817,0.7079767032560438,0.7692666382801754,0.5400137268359643,0.7114567320734244,0.613991962230286,11059,0.5596469175821737,0.6472833833569297,0.42463617463617465,0.2196236559139785,0.28951098511693835,3720,0.337327779784267,0.7585375409226419,False
166,xgboost_learning_rate_0.005_max_depth_3_n_estimators_2000,0.005,3,2000,0.3,0.45,24596,0.5902477629299525,0.011604977030317511,0.7680238078997552,0,0.5863148479427549,0.49877819860512523,0.617421201120769,0.49877819860512523,0.5045833156890062,0.5611587066888691,0.5906218595717038,0.769050435124945,0.8092702169625247,0.4179484567586839,0.5512191845234097,9817,0.7557426975720481,0.8096917552231618,0.5297692050395808,0.8593001175513156,0.6554471152188157,11059,0.6011662831611141,0.6880250397708683,0.5132241813602015,0.21908602150537634,0.30708364732479276,3720,0.4149565979819489,0.8094345103808046,False
167,xgboost_learning_rate_0.3_max_depth_6_n_estimators_2000,0.3,6,2000,0.42,0.55,24596,0.5313581202860787,0.009234344983437007,0.7199778709948166,0,0.5699707269474711,0.4969280811117282,0.5312273664867533,0.4969280811117282,0.5044957579227766,0.5604908121354721,0.5306345218422732,0.7203936556941345,0.6365731043150398,0.6191300804726495,0.6277304415182029,9817,0.7025992501627059,0.7650893859834029,0.5467181467181467,0.6402025499593091,0.5897788329376484,11059,0.5583930482109398,0.6453034017419365,0.4103908484270734,0.2314516129032258,0.29597799931247853,3720,0.330911267153174,0.7507881793570639,False
168,xgboost_learning_rate_0.3_max_depth_10_n_estimators_500,0.3,10,500,0.3,0.55,24596,0.5398597936623628,0.011012430754346584,0.7293001008765099,0,0.5770043909578794,0.49570132057289124,0.5478113682817428,0.49570132057289124,0.5041336605897578,0.5645253527145765,0.539551994931096,0.7301155276066069,0.6763742264288315,0.567790567383111,0.617344113412338,9817,0.7148355648648211,0.7749592390189001,0.5394999655623666,0.7082918889592187,0.6124794745484401,11059,0.5621040940902147,0.650982187496516,0.4275599128540305,0.2110215053763441,0.28257739380849534,3720,0.3417163258382518,0.7644051563044048,False
169,xgboost_learning_rate_0.3_max_depth_10_n_estimators_500,0.3,10,500,0.42,0.55,24596,0.5398597936623628,0.011012430754346584,0.7293001008765099,0,0.5751748251748252,0.496289763368482,0.5393471260647379,0.496289763368482,0.5037995181062246,0.5633657620014595,0.539551994931096,0.7301155276066069,0.6434690639873083,0.6197412651522869,0.6313823163138231,9817,0.7148355648648211,0.7749592390189001,0.5470124013528749,0.6581065195768153,0.5974388441963553,11059,0.5621040940902147,0.650982187496516,0.4275599128540305,0.2110215053763441,0.28257739380849534,3720,0.3417163258382518,0.7644051563044048,False
170,xgboost_learning_rate_0.3_max_depth_10_n_estimators_500,0.3,10,500,0.36,0.55,24596,0.5398597936623628,0.011012430754346584,0.7293001008765099,0,0.5755000813140349,0.4955012920858184,0.5428792180244376,0.4955012920858184,0.5036548638509163,0.5635542107696989,0.539551994931096,0.7301155276066069,0.6588848594741614,0.5922379545686055,0.6237862775602168,9817,0.7148355648648211,0.7749592390189001,0.5421928817451206,0.6832444163125057,0.6046009201840368,11059,0.5621040940902147,0.650982187496516,0.4275599128540305,0.2110215053763441,0.28257739380849534,3720,0.3417163258382518,0.7644051563044048,False
171,xgboost_learning_rate_0.3_max_depth_6_n_estimators_1000,0.3,6,1000,0.42,0.55,24596,0.5364244832269799,0.010550498433340856,0.7250224933206126,0,0.5720442348349325,0.4956925112675539,0.5361495671144404,0.4956925112675539,0.5034378593524959,0.5610963528101728,0.5349838002074948,0.7250291875199156,0.6368143459915612,0.6149536518284608,0.6256931129191066,9817,0.7079767032560438,0.7692666382801754,0.5469981807155853,0.6525002260602224,0.5951094800214424,11059,0.5596469175821737,0.6472833833569297,0.42463617463617465,0.2196236559139785,0.28951098511693835,3720,0.337327779784267,0.7585375409226419,False
172,xgboost_learning_rate_0.05_max_depth_10_n_estimators_1000,0.05,10,1000,0.3,0.55,24596,0.5529455947523355,0.014785027334209923,0.7405602667578044,0,0.5848918523337128,0.4954401232934414,0.5689583695565826,0.4954401232934414,0.5027853227234661,0.5675084891337193,0.5515300494436902,0.7409593479962914,0.7116094626008478,0.5301008454721402,0.60758902510216,9817,0.7265428834219652,0.7843705622486193,0.5386032916057698,0.766434578171625,0.632631736080012,11059,0.5661780018394487,0.6583425627202142,0.45666235446313064,0.18978494623655914,0.26813520698822635,3720,0.36186926306965705,0.7801649190200406,False
173,xgboost_learning_rate_0.3_max_depth_6_n_estimators_500,0.3,6,500,0.36,0.55,24596,0.5430143264585652,0.012867346633613623,0.7312408997820272,0,0.578142787445113,0.49412249285964865,0.5508172688588103,0.49412249285964865,0.5019558931229265,0.5638616518271091,0.5408752183891642,0.7306936762908663,0.6659503342884432,0.5681980238362025,0.6132028802286593,9817,0.7145072861941264,0.774406816264813,0.5431164901664145,0.7141694547427435,0.6170071481582751,11059,0.5612558045643999,0.6504144702375794,0.4433849821215733,0.2,0.27565765098184514,3720,0.3468625644089662,0.7672597423702064,False
174,xgboost_learning_rate_0.005_max_depth_6_n_estimators_500,0.005,6,500,0.42,0.45,24596,0.5834349791649013,0.012310884477836933,0.7643790716839941,0,0.6022117417466255,0.49936914625458045,0.597732806968626,0.49936914625458045,0.5017582512503611,0.5782601758311816,0.583511190132353,0.7652371906387266,0.6988215283683635,0.585922379545686,0.6374113475177305,9817,0.7514041682352219,0.807358960884863,0.5544805194805195,0.7721312957771951,0.6454514531917306,11059,0.5933902422240781,0.6836289174139101,0.5398963730569948,0.1400537634408602,0.2224119530416222,3720,0.4057391599377589,0.804723693617407,False
175,xgboost_learning_rate_0.3_max_depth_6_n_estimators_500,0.3,6,500,0.3,0.55,24596,0.5430143264585652,0.012867346633613623,0.7312408997820272,0,0.5794844690193527,0.4936261413385404,0.5588437008445366,0.4936261413385404,0.5012274709644969,0.5635387812452592,0.5408752183891642,0.7306936762908663,0.6944704779756327,0.528369155546501,0.6001388406803193,9817,0.7145072861941264,0.774406816264813,0.5386756424364036,0.7525092684691201,0.6278859212313264,11059,0.5612558045643999,0.6504144702375794,0.4433849821215733,0.2,0.27565765098184514,3720,0.3468625644089662,0.7672597423702064,False
176,xgboost_learning_rate_0.005_max_depth_6_n_estimators_1000,0.005,6,1000,0.3,0.45,24596,0.5828798177423018,0.014325491150844092,0.7639147980587104,0,0.5859895918035453,0.4953108570324429,0.6113715907103042,0.4953108570324429,0.5001504174943302,0.5602498672632796,0.5832118123724772,0.7650242424655939,0.8023434498655397,0.42548640114087805,0.5560806762963456,9817,0.7527270546232427,0.8073428910438658,0.5301123972487838,0.8572203635048377,0.6551033100684127,11059,0.5921900390390474,0.6827166774958036,0.5016589250165893,0.2032258064516129,0.2892672661182323,3720,0.40471834345514146,0.8050131588571123,False
177,xgboost_learning_rate_0.3_max_depth_6_n_estimators_500,0.3,6,500,0.42,0.55,24596,0.5430143264585652,0.012867346633613623,0.7312408997820272,0,0.5743616848268011,0.4927722291868922,0.5424794190959239,0.4927722291868922,0.5000814575999876,0.5609254423566983,0.5408752183891642,0.7306936762908663,0.6362374546231049,0.6070082509931751,0.6212792576760674,9817,0.7145072861941264,0.774406816264813,0.5478158205430933,0.6713084365675016,0.6033074641420503,11059,0.5612558045643999,0.6504144702375794,0.4433849821215733,0.2,0.27565765098184514,3720,0.3468625644089662,0.7672597423702064,False
178,xgboost_learning_rate_0.05_max_depth_10_n_estimators_500,0.05,10,500,0.36,0.55,24596,0.5576592401076623,0.015322960845510908,0.7449766268053912,0,0.5885916409172223,0.4930259118246896,0.5696520208787439,0.4930259118246896,0.49788489464178154,0.5684373666735371,0.5561380302704708,0.7454000900292216,0.700453074433657,0.5511867169196292,0.6169193934557063,9817,0.7324701418482845,0.7892395483122314,0.5434224049331963,0.7649877927479881,0.6354452247718482,11059,0.5672034151798498,0.6603446276652036,0.46508058326937834,0.1629032258064516,0.24129006569779016,3720,0.368740533783278,0.7866160941102299,False
179,xgboost_learning_rate_0.05_max_depth_10_n_estimators_500,0.05,10,500,0.42,0.55,24596,0.5576592401076623,0.015322960845510908,0.7449766268053912,0,0.5848105382989104,0.4920341022465284,0.5578796536025868,0.4920341022465284,0.49670033982294787,0.5662847177196935,0.5561380302704708,0.7454000900292216,0.6590527376553578,0.5995721707242538,0.627906976744186,9817,0.7324701418482845,0.7892395483122314,0.5495056398830247,0.7136269102088797,0.6209039770268675,11059,0.5672034151798498,0.6603446276652036,0.46508058326937834,0.1629032258064516,0.24129006569779016,3720,0.368740533783278,0.7866160941102299,False
